,Time,Subject,Behavior,Modifier.1,Hammer,Anvil,Complete,Nut_Crack,Nut_Number,Event
285,2244.56,EXAMPLE,strikeonehand,1NUT,NA,C42,N,Y,10,strikeonehand 1NUT
286,2247.563,EXAMPLE,grasp,1NUT,NA,C42,N,Y,10,grasp 1NUT
287,2248.814,EXAMPLE,peelteeth,5SHELL,NA,C42,N,Y,10,peelteeth 5SHELL
288,2251.062,EXAMPLE,eat,4KERNEL,NA,C42,N,Y,10,eat 4KERNEL
289,2252.311,EXAMPLE,grasp,1NUT,NA,C42,N,Y,10,grasp 1NUT
290,2253.56,EXAMPLE,place,1NUT,NA,C42,N,Y,10,place 1NUT
291,2254.561,EXAMPLE,strikeonehand,2HAMMER,NA,C42,N,Y,10,strikeonehand 2HAMMER
292,2255.561,EXAMPLE,strikeonehand,2HAMMER,NA,C42,N,Y,10,strikeonehand 2HAMMER
293,2256.311,EXAMPLE,strikeonehand,2HAMMER,NA,C42,N,Y,10,strikeonehand 2HAMMER
294,2257.56,EXAMPLE,grasp,4KERNEL,NA,C42,N,Y,10,grasp 4KERNEL
295,2259.31,EXAMPLE,eat,4KERNEL,NA,C42,N,Y,10,eat 4KERNEL
296,2260.061,EXAMPLE,grasp,1NUT,NA,C42,N,Y,10,grasp 1NUT
297,2261.063,EXAMPLE,place,1NUT,NA,C42,N,Y,10,place 1NUT
298,2261.563,EXAMPLE,strikeonehand,2HAMMER,NA,C42,N,Y,10,strikeonehand 2HAMMER
299,2262.813,EXAMPLE,strikeonehand,2HAMMER,NA,C42,N,Y,10,strikeonehand 2HAMMER
300,2263.813,EXAMPLE,strikeonehand,2HAMMER,NA,C42,N,Y,10,strikeonehand 2HAMMER
301,2266.309,EXAMPLE,grasp,4KERNEL,NA,C42,N,Y,10,grasp 4KERNEL
302,2266.561,EXAMPLE,eat,4KERNEL,NA,C42,N,Y,10,eat 4KERNEL
303,2268.317,EXAMPLE,grasp,1NUT,NA,C42,N,Y,10,grasp 1NUT
304,2269.814,EXAMPLE,place,1NUT,NA,C42,N,Y,10,place 1NUT
305,2270.063,EXAMPLE,strikeonehand,2HAMMER,NA,C42,N,Y,10,strikeonehand 2HAMMER
306,2271.81,EXAMPLE,strikeonehand,2HAMMER,NA,C42,N,Y,10,strikeonehand 2HAMMER
307,2272.061,EXAMPLE,grasp,4KERNEL,NA,C42,N,Y,10,grasp 4KERNEL
308,2273.811,EXAMPLE,eat,4KERNEL,NA,C42,N,Y,10,eat 4KERNEL
309,2275.314,EXAMPLE,grasp,1NUT,NA,C42,N,Y,10,grasp 1NUT
310,3621.683,EXAMPLE,grasp,2HAMMER,D6,D5,N,Y,5,grasp 2HAMMER
311,3625.932,EXAMPLE,drop,2HAMMER,D6,D5,N,Y,5,drop 2HAMMER
312,3627.185,EXAMPLE,relocate,,D6,D5,N,Y,5,relocate 
313,3637.934,EXAMPLE,touchhand,3ANVIL,D6,D5,N,Y,5,touchhand 3ANVIL
314,3638.934,EXAMPLE,touchhand,3ANVIL,D6,D5,N,Y,5,touchhand 3ANVIL
315,3639.934,EXAMPLE,grasp,3ANVIL,D6,D5,N,Y,5,grasp 3ANVIL
316,3640.935,EXAMPLE,kiss,3ANVIL,D6,D5,N,Y,5,kiss 3ANVIL
317,3642.936,EXAMPLE,kiss,3ANVIL,D6,D5,N,Y,5,kiss 3ANVIL
318,3643.682,EXAMPLE,kiss,3ANVIL,D6,D5,N,Y,5,kiss 3ANVIL
319,3644.93,EXAMPLE,kiss,3ANVIL,D6,D5,N,Y,5,kiss 3ANVIL
320,3646.685,EXAMPLE,drop,3ANVIL,D6,D5,N,Y,5,drop 3ANVIL
321,3647.432,EXAMPLE,grasp,3ANVIL,D6,D5,N,Y,5,grasp 3ANVIL
322,3651.183,EXAMPLE,reorient,3ANVIL,D6,D5,N,Y,5,reorient 3ANVIL
323,3651.435,EXAMPLE,reorient,3ANVIL,D6,D5,N,Y,5,reorient 3ANVIL
324,3651.932,EXAMPLE,grasp,3ANVIL,D6,D5,N,Y,5,grasp 3ANVIL
325,3653.684,EXAMPLE,relocate,,D6,D5,N,Y,5,relocate 
326,3665.685,EXAMPLE,drop,3ANVIL,D6,D5,N,Y,5,drop 3ANVIL
327,3666.681,EXAMPLE,grasp,2HAMMER,D6,D5,N,Y,5,grasp 2HAMMER
328,3669.184,EXAMPLE,drop,2HAMMER,D6,D5,N,Y,5,drop 2HAMMER
329,3670.185,EXAMPLE,grasp,2HAMMER,D6,D5,N,Y,5,grasp 2HAMMER
330,3671.435,EXAMPLE,supportfoot,3ANVIL,D6,D5,N,Y,5,supportfoot 3ANVIL
331,3672.183,EXAMPLE,grasp,1NUT,D6,D5,N,Y,5,grasp 1NUT
332,3674.684,EXAMPLE,supporthand,1NUT,D6,D5,N,Y,5,supporthand 1NUT
333,3677.184,EXAMPLE,grasp,1NUT,D6,D5,N,Y,5,grasp 1NUT
334,3677.685,EXAMPLE,place,1NUT,D6,D5,N,Y,5,place 1NUT
335,3681.937,EXAMPLE,strikeonehand,2HAMMER,D6,D5,N,Y,5,strikeonehand 2HAMMER
336,3682.933,EXAMPLE,strikeonehand,2HAMMER,D6,D5,N,Y,5,strikeonehand 2HAMMER
337,3684.931,EXAMPLE,strikeonehand,2HAMMER,D6,D5,N,Y,5,strikeonehand 2HAMMER
338,3686.183,EXAMPLE,strikeonehand,2HAMMER,D6,D5,N,Y,5,strikeonehand 2HAMMER
339,3687.248,EXAMPLE,supporthand,1NUT,D6,D5,N,Y,5,supporthand 1NUT
340,3688.749,EXAMPLE,grasp,1NUT,D6,D5,N,Y,5,grasp 1NUT
341,3689.997,EXAMPLE,reorient,3ANVIL,D6,D5,N,Y,5,reorient 3ANVIL
342,3690.5,EXAMPLE,place,1NUT,D6,D5,N,Y,5,place 1NUT
343,3691.501,EXAMPLE,grasp,1NUT,D6,D5,N,Y,5,grasp 1NUT
344,3692.498,EXAMPLE,place,1NUT,D6,D5,N,Y,5,place 1NUT
345,3693.591,EXAMPLE,grasp,1NUT,D6,D5,N,Y,5,grasp 1NUT
346,3693.751,EXAMPLE,flip,3ANVIL,D6,D5,N,Y,5,flip 3ANVIL
347,3694.996,EXAMPLE,place,1NUT,D6,D5,N,Y,5,place 1NUT
348,3707.589,EXAMPLE,drop,2HAMMER,D6,D5,N,Y,5,drop 2HAMMER
349,3708.09,EXAMPLE,place,1NUT,D6,D5,N,Y,5,place 1NUT
350,3710.839,EXAMPLE,reorient,3ANVIL,D5,D6,N,Y,5,reorient 3ANVIL
351,3716.091,EXAMPLE,grasp,2HAMMER,D5,D6,N,Y,5,grasp 2HAMMER
352,3716.842,EXAMPLE,strikeonehand,2HAMMER,D5,D6,N,Y,5,strikeonehand 2HAMMER
353,3717.588,EXAMPLE,strikeonehand,2HAMMER,D5,D6,N,Y,5,strikeonehand 2HAMMER
354,3718.338,EXAMPLE,strikeonehand,2HAMMER,D5,D6,N,Y,5,strikeonehand 2HAMMER
355,3719.342,EXAMPLE,strikeonehand,2HAMMER,D5,D6,N,Y,5,strikeonehand 2HAMMER
356,3720.343,EXAMPLE,strikeonehand,2HAMMER,D5,D6,N,Y,5,strikeonehand 2HAMMER
357,3722.343,EXAMPLE,strikeonehand,2HAMMER,D5,D6,N,Y,5,strikeonehand 2HAMMER
358,3725.09,EXAMPLE,grasp,1NUT,D5,D6,N,Y,5,grasp 1NUT
359,3725.589,EXAMPLE,place,1NUT,D5,D6,N,Y,5,place 1NUT
360,3726.592,EXAMPLE,grasp,1NUT,D5,D6,N,Y,5,grasp 1NUT
361,3727.591,EXAMPLE,place,1NUT,D5,D6,N,Y,5,place 1NUT
362,3728.591,EXAMPLE,strikeonehand,2HAMMER,D5,D6,N,Y,5,strikeonehand 2HAMMER
363,3730.091,EXAMPLE,strikeonehand,2HAMMER,D5,D6,N,Y,5,strikeonehand 2HAMMER
364,3731.341,EXAMPLE,touchhand,4KERNEL,D5,D6,N,Y,5,touchhand 4KERNEL
365,3732.092,EXAMPLE,grasp,4KERNEL,D5,D6,N,Y,5,grasp 4KERNEL
366,3733.091,EXAMPLE,eat,4KERNEL,D5,D6,N,Y,5,eat 4KERNEL
367,3733.59,EXAMPLE,grasp,4KERNEL,D5,D6,N,Y,5,grasp 4KERNEL
368,3735.593,EXAMPLE,eat,4KERNEL,D5,D6,N,Y,5,eat 4KERNEL
369,3736.092,EXAMPLE,drop,5SHELL,D5,D6,N,Y,5,drop 5SHELL
370,3737.589,EXAMPLE,grasp,4KERNEL,D5,D6,N,Y,5,grasp 4KERNEL
371,3738.592,EXAMPLE,eat,4KERNEL,D5,D6,N,Y,5,eat 4KERNEL
372,3741.841,EXAMPLE,drop,5SHELL,D5,D6,N,Y,5,drop 5SHELL
373,3744.091,EXAMPLE,grasp,1NUT,D5,D6,N,Y,5,grasp 1NUT
374,3745.342,EXAMPLE,place,1NUT,D5,D6,N,Y,5,place 1NUT
375,3746.09,EXAMPLE,strikeonehand,2HAMMER,D5,D6,N,Y,5,strikeonehand 2HAMMER
376,3746.842,EXAMPLE,strikeonehand,2HAMMER,D5,D6,N,Y,5,strikeonehand 2HAMMER
377,3747.593,EXAMPLE,strikeonehand,2HAMMER,D5,D6,N,Y,5,strikeonehand 2HAMMER
378,3748.842,EXAMPLE,strikeonehand,2HAMMER,D5,D6,N,Y,5,strikeonehand 2HAMMER
379,3749.839,EXAMPLE,strikeonehand,2HAMMER,D5,D6,N,Y,5,strikeonehand 2HAMMER
380,3750.591,EXAMPLE,strikeonehand,2HAMMER,D5,D6,N,Y,5,strikeonehand 2HAMMER
381,3751.844,EXAMPLE,strikeonehand,2HAMMER,D5,D6,N,Y,5,strikeonehand 2HAMMER
382,3753.088,EXAMPLE,strikeonehand,2HAMMER,D5,D6,N,Y,5,strikeonehand 2HAMMER
383,3755.591,EXAMPLE,grasp,4KERNEL,D5,D6,N,Y,5,grasp 4KERNEL
384,3758.304,EXAMPLE,drop,4KERNEL,D5,D6,N,Y,5,drop 4KERNEL
385,3758.551,EXAMPLE,strikeonehand,2HAMMER,D5,D6,N,Y,5,strikeonehand 2HAMMER
386,3760.054,EXAMPLE,strikeonehand,2HAMMER,D5,D6,N,Y,5,strikeonehand 2HAMMER
387,3761.305,EXAMPLE,strikeonehand,2HAMMER,D5,D6,N,Y,5,strikeonehand 2HAMMER
388,3762.304,EXAMPLE,touchhand,1NUT,D5,D6,N,Y,5,touchhand 1NUT
389,3763.804,EXAMPLE,strikeonehand,2HAMMER,D5,D6,N,Y,5,strikeonehand 2HAMMER
390,3764.895,EXAMPLE,touchhand,1NUT,D5,D6,N,Y,5,touchhand 1NUT
391,3767.896,EXAMPLE,strikeonehand,2HAMMER,D5,D6,N,Y,5,strikeonehand 2HAMMER
392,3769.145,EXAMPLE,strikeonehand,2HAMMER,D5,D6,N,Y,5,strikeonehand 2HAMMER
393,3770.394,EXAMPLE,strikeonehand,2HAMMER,D5,D6,N,Y,5,strikeonehand 2HAMMER
394,3771.646,EXAMPLE,grasp,1NUT,D5,D6,N,Y,5,grasp 1NUT
395,3772.646,EXAMPLE,place,1NUT,D5,D6,N,Y,5,place 1NUT
396,3772.893,EXAMPLE,strikeonehand,2HAMMER,D5,D6,N,Y,5,strikeonehand 2HAMMER
397,3774.646,EXAMPLE,touchhand,1NUT,D5,D6,N,Y,5,touchhand 1NUT
398,3775.396,EXAMPLE,strikeonehand,2HAMMER,D5,D6,N,Y,5,strikeonehand 2HAMMER
399,3784.579,EXAMPLE,drop,2HAMMER,D5,D6,N,Y,5,drop 2HAMMER
400,3785.83,EXAMPLE,touchhand,2HAMMER,D5,D6,N,Y,5,touchhand 2HAMMER
401,3786.08,EXAMPLE,touchhand,2HAMMER,D5,D6,N,Y,5,touchhand 2HAMMER
402,3789.58,EXAMPLE,grasp,3ANVIL,D6,D5,N,Y,5,grasp 3ANVIL
403,3791.58,EXAMPLE,rollhand,3ANVIL,D6,D5,N,Y,5,rollhand 3ANVIL
404,3793.081,EXAMPLE,reorient,3ANVIL,D6,D5,N,Y,5,reorient 3ANVIL
405,3795.08,EXAMPLE,place,1NUT,D6,D5,N,Y,5,place 1NUT
406,3795.828,EXAMPLE,grasp,1NUT,D6,D5,N,Y,5,grasp 1NUT
407,3797.08,EXAMPLE,place,1NUT,D6,D5,N,Y,5,place 1NUT
408,3801.58,EXAMPLE,reorient,3ANVIL,D6,D5,N,Y,5,reorient 3ANVIL
409,3802.58,EXAMPLE,place,1NUT,D6,D5,N,Y,5,place 1NUT
410,3806.832,EXAMPLE,flip,3ANVIL,D6,D5,N,Y,5,flip 3ANVIL
411,3808.331,EXAMPLE,place,1NUT,D6,D5,N,Y,5,place 1NUT
412,3809.605,EXAMPLE,kick,3ANVIL,D6,D5,N,Y,5,kick 3ANVIL
413,3810.355,EXAMPLE,grasp,1NUT,D6,D5,N,Y,5,grasp 1NUT
414,3810.854,EXAMPLE,place,1NUT,D6,D5,N,Y,5,place 1NUT
415,3814.352,EXAMPLE,flip,3ANVIL,D6,D5,N,Y,5,flip 3ANVIL
416,3815.853,EXAMPLE,place,1NUT,D6,D5,N,Y,5,place 1NUT
417,3817.103,EXAMPLE,grasp,1NUT,D6,D5,N,Y,5,grasp 1NUT
418,3818.35,EXAMPLE,kick,3ANVIL,D6,D5,N,Y,5,kick 3ANVIL
419,3818.944,EXAMPLE,place,1NUT,D6,D5,N,Y,5,place 1NUT
420,3820.446,EXAMPLE,grasp,1NUT,D6,D5,N,Y,5,grasp 1NUT
421,3821.444,EXAMPLE,reorient,3ANVIL,D6,D5,N,Y,5,reorient 3ANVIL
422,3825.446,EXAMPLE,place,1NUT,D6,D5,N,Y,5,place 1NUT
423,3828.694,EXAMPLE,supportfoot,3ANVIL,D6,D5,N,Y,5,supportfoot 3ANVIL
424,3832.696,EXAMPLE,grasp,1NUT,D6,D5,N,Y,5,grasp 1NUT
425,3832.696,EXAMPLE,reorient,3ANVIL,D6,D5,N,Y,5,reorient 3ANVIL
426,3834.696,EXAMPLE,place,1NUT,D6,D5,N,Y,5,place 1NUT
427,3835.696,EXAMPLE,grasp,1NUT,D6,D5,N,Y,5,grasp 1NUT
428,3836.195,EXAMPLE,place,1NUT,D6,D5,N,Y,5,place 1NUT
429,3839.945,EXAMPLE,strikeonehand,2HAMMER,D6,D5,N,Y,5,strikeonehand 2HAMMER
430,3842.193,EXAMPLE,grasp,1NUT,D6,D5,N,Y,5,grasp 1NUT
431,3843.194,EXAMPLE,flip,3ANVIL,D6,D5,N,Y,5,flip 3ANVIL
432,3845.694,EXAMPLE,place,1NUT,D6,D5,N,Y,5,place 1NUT
433,3846.946,EXAMPLE,grasp,1NUT,D6,D5,N,Y,5,grasp 1NUT
434,3848.446,EXAMPLE,place,1NUT,D6,D5,N,Y,5,place 1NUT
435,3857.193,EXAMPLE,reorient,3ANVIL,D6,D5,N,Y,5,reorient 3ANVIL
436,3857.945,EXAMPLE,place,1NUT,D6,D5,N,Y,5,place 1NUT
437,3859.195,EXAMPLE,strikeonehand,2HAMMER,D6,D5,N,Y,5,strikeonehand 2HAMMER
438,3860.448,EXAMPLE,strikeonehand,2HAMMER,D6,D5,N,Y,5,strikeonehand 2HAMMER
439,3861.942,EXAMPLE,strikeonehand,2HAMMER,D6,D5,N,Y,5,strikeonehand 2HAMMER
440,3863.694,EXAMPLE,grasp,4KERNEL,D6,D5,N,Y,5,grasp 4KERNEL
441,3867.192,EXAMPLE,eat,4KERNEL,D6,D5,N,Y,5,eat 4KERNEL
442,3869.242,EXAMPLE,grasp,4KERNEL,D6,D5,N,Y,5,grasp 4KERNEL
443,3871.744,EXAMPLE,peelteeth,5SHELL,D6,D5,N,Y,5,peelteeth 5SHELL
444,3873.996,EXAMPLE,eat,4KERNEL,D6,D5,N,Y,5,eat 4KERNEL
445,3874.493,EXAMPLE,drop,5SHELL,D6,D5,N,Y,5,drop 5SHELL
446,3876.494,EXAMPLE,grasp,4KERNEL,D6,D5,N,Y,5,grasp 4KERNEL
447,3877.493,EXAMPLE,eat,4KERNEL,D6,D5,N,Y,5,eat 4KERNEL
448,3879.495,EXAMPLE,grasp,4KERNEL,D6,D5,N,Y,5,grasp 4KERNEL
449,3879.742,EXAMPLE,eat,4KERNEL,D6,D5,N,Y,5,eat 4KERNEL
450,3881.245,EXAMPLE,grasp,4KERNEL,D6,D5,N,Y,5,grasp 4KERNEL
451,3881.995,EXAMPLE,eat,4KERNEL,D6,D5,N,Y,5,eat 4KERNEL
452,3883.246,EXAMPLE,grasp,4KERNEL,D6,D5,N,Y,5,grasp 4KERNEL
453,3883.746,EXAMPLE,eat,4KERNEL,D6,D5,N,Y,5,eat 4KERNEL
454,3886.496,EXAMPLE,grasp,4KERNEL,D6,D5,N,Y,5,grasp 4KERNEL
455,3887.243,EXAMPLE,peelteeth,5SHELL,D6,D5,N,Y,5,peelteeth 5SHELL
456,3888.495,EXAMPLE,drop,5SHELL,D6,D5,N,Y,5,drop 5SHELL
457,3889.746,EXAMPLE,eat,4KERNEL,D6,D5,N,Y,5,eat 4KERNEL
458,3890.494,EXAMPLE,strikeonehand,2HAMMER,D6,D5,N,Y,5,strikeonehand 2HAMMER
459,3891.242,EXAMPLE,grasp,1NUT,D6,D5,N,Y,5,grasp 1NUT
460,3891.745,EXAMPLE,place,1NUT,D6,D5,N,Y,5,place 1NUT
461,3892.744,EXAMPLE,strikeonehand,2HAMMER,D6,D5,N,Y,5,strikeonehand 2HAMMER
462,3893.245,EXAMPLE,strikeonehand,2HAMMER,D6,D5,N,Y,5,strikeonehand 2HAMMER
463,3897.742,EXAMPLE,drop,2HAMMER,D6,D5,N,Y,5,drop 2HAMMER
464,3900.246,EXAMPLE,grasp,4KERNEL,D6,D5,N,Y,5,grasp 4KERNEL
465,3901.493,EXAMPLE,eat,4KERNEL,D6,D5,N,Y,5,eat 4KERNEL
466,3903.996,EXAMPLE,grasp,2HAMMER,D6,D5,N,Y,5,grasp 2HAMMER
467,3906.745,EXAMPLE,grasp,1NUT,D6,D5,N,Y,5,grasp 1NUT
468,3907.493,EXAMPLE,place,1NUT,D6,D5,N,Y,5,place 1NUT
469,3908.497,EXAMPLE,strikeonehand,2HAMMER,D6,D5,N,Y,5,strikeonehand 2HAMMER
470,3909.246,EXAMPLE,strikeonehand,2HAMMER,D6,D5,N,Y,5,strikeonehand 2HAMMER
471,3911.995,EXAMPLE,strikeonehand,2HAMMER,D6,D5,N,Y,5,strikeonehand 2HAMMER
472,3913.456,EXAMPLE,touchhand,1NUT,D6,D5,N,Y,5,touchhand 1NUT
473,3913.996,EXAMPLE,strikeonehand,2HAMMER,D6,D5,N,Y,5,strikeonehand 2HAMMER
474,3915.455,EXAMPLE,touchhand,1NUT,D6,D5,N,Y,5,touchhand 1NUT
475,3915.744,EXAMPLE,strikeonehand,2HAMMER,D6,D5,N,Y,5,strikeonehand 2HAMMER
476,3917.043,EXAMPLE,strikeonehand,2HAMMER,D6,D5,N,Y,5,strikeonehand 2HAMMER
477,3919.543,EXAMPLE,drop,2HAMMER,D6,D5,N,Y,5,drop 2HAMMER
478,3921.296,EXAMPLE,grasp,4KERNEL,D6,D5,N,Y,5,grasp 4KERNEL
479,3922.796,EXAMPLE,peelteeth,5SHELL,D6,D5,N,Y,5,peelteeth 5SHELL
480,3924.296,EXAMPLE,eat,4KERNEL,D6,D5,N,Y,5,eat 4KERNEL
481,3927.296,EXAMPLE,grasp,4KERNEL,D6,D5,N,Y,5,grasp 4KERNEL
482,3929.541,EXAMPLE,peelteeth,5SHELL,D6,D5,N,Y,5,peelteeth 5SHELL
483,3931.546,EXAMPLE,eat,4KERNEL,D6,D5,N,Y,5,eat 4KERNEL
484,3932.297,EXAMPLE,drop,5SHELL,D6,D5,N,Y,5,drop 5SHELL
485,3935.045,EXAMPLE,grasp,4KERNEL,D6,D5,N,Y,5,grasp 4KERNEL
486,3935.794,EXAMPLE,eat,4KERNEL,D6,D5,N,Y,5,eat 4KERNEL
487,3942.046,EXAMPLE,relocate,,D6,D5,N,Y,5,relocate 
488,4481.663,EXAMPLE,grasp,4KERNEL,C36,C43,N,Y,7,grasp 4KERNEL
489,4483.413,EXAMPLE,peelteeth,5SHELL,C36,C43,N,Y,7,peelteeth 5SHELL
490,4485.166,EXAMPLE,eat,4KERNEL,C36,C43,N,Y,7,eat 4KERNEL
491,4488.915,EXAMPLE,eat,4KERNEL,C36,C43,N,Y,7,eat 4KERNEL
492,4491.915,EXAMPLE,drop,5SHELL,C36,C43,N,Y,7,drop 5SHELL
493,4494.665,EXAMPLE,grasp,4KERNEL,C36,C43,N,Y,7,grasp 4KERNEL
494,4498.415,EXAMPLE,peelteeth,5SHELL,C36,C43,N,Y,7,peelteeth 5SHELL
495,4499.413,EXAMPLE,eat,4KERNEL,C36,C43,N,Y,7,eat 4KERNEL
496,4499.661,EXAMPLE,drop,5SHELL,C36,C43,N,Y,7,drop 5SHELL
497,4521.914,EXAMPLE,reorient,3ANVIL,C36,C43,N,Y,7,reorient 3ANVIL
498,4524.414,EXAMPLE,reorient,3ANVIL,C36,C43,N,Y,7,reorient 3ANVIL
499,4525.911,EXAMPLE,grasp,2HAMMER,C36,C43,N,Y,7,grasp 2HAMMER
500,4527.413,EXAMPLE,grasp,1NUT,C36,C43,N,Y,7,grasp 1NUT
501,4528.022,EXAMPLE,place,1NUT,C36,C43,N,Y,7,place 1NUT
502,4528.415,EXAMPLE,reorient,3ANVIL,C36,C43,N,Y,7,reorient 3ANVIL
503,4529.661,EXAMPLE,supportfoot,3ANVIL,C36,C43,N,Y,7,supportfoot 3ANVIL
504,4530.77,EXAMPLE,strikeonehand,2HAMMER,C36,C43,N,Y,7,strikeonehand 2HAMMER
505,4532.521,EXAMPLE,grasp,1NUT,C36,C43,N,Y,7,grasp 1NUT
506,4533.022,EXAMPLE,place,1NUT,C36,C43,N,Y,7,place 1NUT
507,4534.522,EXAMPLE,strikeonehand,2HAMMER,C36,C43,N,Y,7,strikeonehand 2HAMMER
508,4537.022,EXAMPLE,grasp,1NUT,C36,C43,N,Y,7,grasp 1NUT
509,4537.772,EXAMPLE,place,1NUT,C36,C43,N,Y,7,place 1NUT
510,4540.522,EXAMPLE,strikeonehand,2HAMMER,C36,C43,N,Y,7,strikeonehand 2HAMMER
511,4541.77,EXAMPLE,grasp,4KERNEL,C36,C43,N,Y,7,grasp 4KERNEL
512,4543.022,EXAMPLE,eat,4KERNEL,C36,C43,N,Y,7,eat 4KERNEL
513,4543.52,EXAMPLE,grasp,1NUT,C36,C43,N,Y,7,grasp 1NUT
514,4546.021,EXAMPLE,drop,1NUT,C36,C43,N,Y,7,drop 1NUT
515,4546.772,EXAMPLE,touchhand,1NUT,C36,C43,N,Y,7,touchhand 1NUT
516,4550.018,EXAMPLE,grasp,1NUT,C36,C43,N,Y,7,grasp 1NUT
517,4557.022,EXAMPLE,drop,1NUT,C36,C43,N,Y,7,drop 1NUT
518,4557.771,EXAMPLE,grasp,1NUT,C36,C43,N,Y,7,grasp 1NUT
519,4557.771,EXAMPLE,place,1NUT,C36,C43,N,Y,7,place 1NUT
520,4560.771,EXAMPLE,grasp,1NUT,C36,C43,N,Y,7,grasp 1NUT
521,4561.271,EXAMPLE,place,1NUT,C36,C43,N,Y,7,place 1NUT
522,4563.259,EXAMPLE,supportfoot,3ANVIL,C36,C43,N,Y,7,supportfoot 3ANVIL
523,4563.269,EXAMPLE,kick,3ANVIL,C36,C43,N,Y,7,kick 3ANVIL
524,4563.771,EXAMPLE,grasp,1NUT,C36,C43,N,Y,7,grasp 1NUT
525,4564.517,EXAMPLE,place,1NUT,C36,C43,N,Y,7,place 1NUT
526,4564.995,EXAMPLE,strikeonehand,2HAMMER,C36,C43,N,Y,7,strikeonehand 2HAMMER
527,4567.49,EXAMPLE,grasp,4KERNEL,C36,C43,N,Y,7,grasp 4KERNEL
528,4570.244,EXAMPLE,eat,4KERNEL,C36,C43,N,Y,7,eat 4KERNEL
529,4576.743,EXAMPLE,grasp,1NUT,C36,C43,N,Y,7,grasp 1NUT
530,4580.495,EXAMPLE,place,1NUT,C36,C43,N,Y,7,place 1NUT
531,4581.742,EXAMPLE,strikeonehand,2HAMMER,C36,C43,N,Y,7,strikeonehand 2HAMMER
532,4583.463,EXAMPLE,touchhand,3ANVIL,C36,C43,N,Y,7,touchhand 3ANVIL
533,4584.714,EXAMPLE,grasp,1NUT,C36,C43,N,Y,7,grasp 1NUT
534,4586.214,EXAMPLE,place,1NUT,C36,C43,N,Y,7,place 1NUT
535,4586.214,EXAMPLE,strikeonehand,2HAMMER,C36,C43,N,Y,7,strikeonehand 2HAMMER
536,4587.459,EXAMPLE,strikeonehand,2HAMMER,C36,C43,N,Y,7,strikeonehand 2HAMMER
537,4588.213,EXAMPLE,strikeonehand,2HAMMER,C36,C43,N,Y,7,strikeonehand 2HAMMER
538,4589.463,EXAMPLE,grasp,4KERNEL,C36,C43,N,Y,7,grasp 4KERNEL
539,4591.464,EXAMPLE,peelteeth,5SHELL,C36,C43,N,Y,7,peelteeth 5SHELL
540,4596.711,EXAMPLE,eat,4KERNEL,C36,C43,N,Y,7,eat 4KERNEL
541,4598.963,EXAMPLE,grasp,1NUT,C36,C43,N,Y,7,grasp 1NUT
542,4612.709,EXAMPLE,place,1NUT,C36,C43,N,Y,7,place 1NUT
543,4616.463,EXAMPLE,strikeonehand,2HAMMER,C36,C43,N,Y,7,strikeonehand 2HAMMER
544,4617.962,EXAMPLE,strikeonehand,2HAMMER,C36,C43,N,Y,7,strikeonehand 2HAMMER
545,4618.462,EXAMPLE,strikeonehand,2HAMMER,C36,C43,N,Y,7,strikeonehand 2HAMMER
546,4620.214,EXAMPLE,grasp,4KERNEL,C36,C43,N,Y,7,grasp 4KERNEL
547,4621.213,EXAMPLE,eat,4KERNEL,C36,C43,N,Y,7,eat 4KERNEL
548,4625.96,EXAMPLE,grasp,1NUT,C36,C43,N,Y,7,grasp 1NUT
549,4629.212,EXAMPLE,place,1NUT,C36,C43,N,Y,7,place 1NUT
550,4633.214,EXAMPLE,grasp,1NUT,C36,C43,N,Y,7,grasp 1NUT
551,4633.966,EXAMPLE,place,1NUT,C36,C43,N,Y,7,place 1NUT
552,4641.963,EXAMPLE,grasp,1NUT,C36,C43,N,Y,7,grasp 1NUT
553,4642.459,EXAMPLE,place,1NUT,C36,C43,N,Y,7,place 1NUT
554,4643.461,EXAMPLE,strikeonehand,2HAMMER,C36,C43,N,Y,7,strikeonehand 2HAMMER
555,4644.462,EXAMPLE,strikeonehand,2HAMMER,C36,C43,N,Y,7,strikeonehand 2HAMMER
556,4648.212,EXAMPLE,grasp,1NUT,C36,C43,N,Y,7,grasp 1NUT
557,4648.713,EXAMPLE,place,1NUT,C36,C43,N,Y,7,place 1NUT
558,4650.112,EXAMPLE,strikeonehand,2HAMMER,C36,C43,N,Y,7,strikeonehand 2HAMMER
559,4651.611,EXAMPLE,strikeonehand,2HAMMER,C36,C43,N,Y,7,strikeonehand 2HAMMER
560,4652.111,EXAMPLE,strikeonehand,2HAMMER,C36,C43,N,Y,7,strikeonehand 2HAMMER
561,4652.865,EXAMPLE,strikeonehand,2HAMMER,C36,C43,N,Y,7,strikeonehand 2HAMMER
562,4653.862,EXAMPLE,strikeonehand,2HAMMER,C36,C43,N,Y,7,strikeonehand 2HAMMER
563,4657.359,EXAMPLE,grasp,4KERNEL,C36,C43,N,Y,7,grasp 4KERNEL
564,4657.86,EXAMPLE,eat,4KERNEL,C36,C43,N,Y,7,eat 4KERNEL
565,4659.857,EXAMPLE,grasp,1NUT,C36,C43,N,Y,7,grasp 1NUT
566,4661.859,EXAMPLE,place,1NUT,C36,C43,N,Y,7,place 1NUT
567,4662.363,EXAMPLE,strikeonehand,2HAMMER,C36,C43,N,Y,7,strikeonehand 2HAMMER
